raw_asym,latent_asym,kind
0.6004493386272319,-10.829444,signal
-0.01861203635987757,0.10598755,signal
-0.4870655263210603,35.6611,signal
-0.2733926830438521,6.1404247,signal
0.8416138140874829,-4.0308495,signal
0.2639083426919441,-10.613853,signal
-0.8516508841835794,10.8952265,signal
-0.47943591161753957,12.494326,signal
-0.6335547496532601,18.77846,signal
-0.6783247000491492,25.542057,signal
0.27647556041074806,-3.2861538,signal
0.38428234753096985,1.27458,signal
-0.281784012356743,13.689751,signal
0.02091857227573845,1.1655293,signal
-0.052376602449407964,6.979063,signal
0.8876026918369309,-5.5115337,signal
-0.1339309635867071,16.419727,signal
-0.533517373982223,31.01847,signal
-0.2215672403093156,5.0927505,signal
0.028466925317967122,13.886789,signal
-0.36705854416072925,26.94568,signal
-0.04858559891177689,9.227697,signal
-0.32148390734684745,20.433254,signal
0.4924537243974661,-18.558044,signal
0.1905171740066374,-2.4401827,signal
-0.1624173459619828,14.1617985,signal
0.26306655294258124,0.11064148,signal
-0.7423820728353214,11.752927,signal
-0.41603372304362574,29.37016,signal
0.520111245188627,-7.1827087,signal
-0.7325085148738373,5.0347805,signal
0.22412022571335638,1.8125534,signal
0.2697625237558663,-5.102066,signal
0.017208000334975843,1.9754639,signal
-0.6498329013805202,18.00268,signal
-0.8047274748417537,26.06558,signal
-0.06237752716715709,-0.24731445,signal
-0.23462759747461973,28.994385,signal
0.5190770917587352,-1.5467267,signal
0.8078914339572201,-18.134424,signal
0.21028550469130267,13.339224,signal
0.8291343062009939,1.9728112,signal
0.1480753426452778,10.194824,signal
-0.4993123459250475,34.210407,signal
0.7633740188153274,-16.063766,signal
0.31827791207053024,-2.7113838,signal
-0.19242446065418206,14.117376,signal
0.6616354390816895,-15.1847725,signal
0.8745444658622756,-8.358488,signal
-0.4697705371592545,10.411024,signal
-0.6506624796112049,30.702662,signal
-0.0750282315704287,17.215847,signal
0.5642946455875648,-19.508015,signal
-0.23947768657068463,14.045271,signal
-0.5481555469353668,40.11988,signal
0.08508323389692926,2.4620266,signal
-0.7022715718332033,16.041466,signal
-0.33532643554596697,13.017143,signal
-0.4623005312295559,23.064995,signal
-0.04966560353118865,8.387918,signal
-0.35080191120997195,1.7616272,signal
0.6163455543021367,-28.77713,signal
-0.45646036256609124,25.31302,signal
-0.3948105449975203,29.891476,signal
-0.47699932261413197,2.8370552,signal
-0.6089160069701461,20.611023,signal
0.0373121062243728,5.936656,signal
-0.8362847729678786,11.813898,signal
0.742141137909399,-7.4969263,signal
-0.7935572376089022,8.353559,signal
-0.6527901219909793,34.340157,signal
-0.6142482677807618,29.47925,signal
0.1520412328101053,0.29164505,signal
-0.47643939831270754,17.583828,signal
0.012543367467287913,11.942753,signal
-0.3833507616471988,-0.021507263,signal
0.7338714169566347,-17.289917,signal
-0.23104699587024663,17.931068,signal
-0.684274355750874,25.72662,signal
